user_id,date_subscribed,no_newsletters_sent,source,blog_title
9913,2023-04-14,1,Organic Search,Gym Training
9478,2023-03-29,3,Direct,Fitness
8589,2023-06-11,2,Organic Search,Nutrition
4514,2023-12-27,2,Email,Meditation
8042,2023-02-06,1,Direct,Nutrition
8995,2023-02-16,2,Organic Search,Yoga
2214,2023-02-28,3,Social,Meditation
5141,2023-06-30,4,Organic Search,Fitness
1681,2023-06-15,3,Direct,Nutrition
5923,2023-08-26,3,Social,Nutrition
3986,2023-10-03,1,Social,Meditation
4104,2023-04-24,5,Social,Nutrition
2171,2023-03-22,3,Email,Fitness
6586,2023-01-04,3,Organic Search,Gym Training
1110,2023-02-26,4,Social,Diet
5851,2023-04-28,4,Organic Search,Gym Training
4705,2023-06-29,1,Social,Nutrition
9536,2023-07-27,5,Direct,Diet
9067,2023-11-18,3,Organic Search,Nutrition
9439,2023-09-23,1,Social,Gym Training
6032,2023-04-22,4,Organic Search,Nutrition
2505,2023-11-07,4,Referral,Nutrition
5995,2023-07-04,4,Direct,Diet
6618,2023-01-12,2,Referral,Nutrition
6643,2023-03-09,5,Social,Meditation
4040,2023-02-20,5,Direct,Yoga
1499,2023-12-03,2,Organic Search,Nutrition
5841,2023-10-04,5,Referral,Yoga
9768,2023-04-02,1,Direct,Nutrition
1554,2023-08-26,5,Organic Search,Fitness
4815,2023-08-03,1,Direct,Diet
4629,2023-11-17,3,Social,Fitness
2406,2023-05-25,3,Organic Search,Fitness
7574,2023-02-21,3,Direct,Nutrition
6867,2023-10-18,2,Organic Search,Yoga
3335,2023-12-29,3,Social,Nutrition
6526,2023-08-22,2,Organic Search,Gym Training
7621,2023-06-05,5,Social,Nutrition
8804,2023-09-09,4,Social,Nutrition
4736,2023-12-18,5,Organic Search,Meditation
5275,2023-05-07,2,Organic Search,Nutrition
6625,2023-06-07,1,Social,Meditation
6565,2023-03-12,5,Referral,Gym Training
8384,2023-11-15,3,Email,Diet
9921,2023-01-02,1,Email,Gym Training
2821,2023-10-04,2,Referral,Yoga
5745,2023-06-20,2,Referral,Nutrition
7020,2023-05-01,5,Email,Gym Training
6968,2023-12-28,2,Social,Nutrition
9500,2023-01-20,4,Organic Search,Yoga
3261,2023-10-23,5,Organic Search,Gym Training
5285,2023-03-13,2,Organic Search,Nutrition
4800,2023-05-31,3,Email,Diet
8681,2023-05-07,2,Social,Gym Training
2940,2023-10-19,2,Referral,Nutrition
3272,2023-05-07,2,Direct,Fitness
7166,2023-09-23,2,Organic Search,Nutrition
3748,2023-09-25,2,Email,Meditation
8065,2023-02-11,2,Social,Gym Training
2101,2023-03-30,2,Direct,Yoga
5761,2023-06-04,2,Email,Yoga
4454,2023-09-09,3,Referral,Meditation
5078,2023-09-08,5,Email,Gym Training
3584,2023-11-18,3,Direct,Gym Training
2713,2023-09-09,4,Organic Search,Meditation
7940,2023-06-19,2,Social,Nutrition
5653,2023-12-30,1,Social,Yoga
3946,2023-09-15,5,Organic Search,Yoga
5907,2023-12-19,5,Social,Diet
5938,2023-03-30,4,Direct,Nutrition
1628,2023-03-03,5,Direct,Gym Training
7856,2023-03-27,3,Organic Search,Nutrition
9124,2023-06-06,4,Direct,Meditation
2468,2023-02-08,3,Direct,Diet
9091,2023-03-12,1,Email,Fitness
1624,2023-11-19,1,Social,Yoga
5283,2023-06-08,4,Direct,Meditation
4011,2023-04-20,5,Email,Yoga
8509,2023-11-29,5,Email,Fitness
4755,2023-06-19,4,Organic Search,Yoga
7237,2023-10-12,3,Organic Search,Diet
9770,2023-10-02,5,Organic Search,Yoga
4586,2023-02-10,4,Direct,Meditation
7278,2023-11-03,5,Email,Gym Training
2192,2023-08-17,4,Referral,Nutrition
4001,2023-09-19,5,Referral,Meditation
7512,2023-04-30,5,Referral,Nutrition
7432,2023-02-19,5,Referral,Diet
8578,2023-08-28,2,Email,Yoga
7587,2023-05-09,2,Direct,Fitness
7815,2023-12-01,5,Email,Gym Training
1785,2023-09-24,5,Direct,Gym Training
7650,2023-11-02,4,Organic Search,Nutrition
2501,2023-04-09,5,Referral,Meditation
6723,2023-05-04,5,Direct,Meditation
5430,2023-11-03,2,Direct,Gym Training
9595,2023-04-04,1,Direct,Nutrition
8495,2023-04-10,2,Social,Nutrition
1529,2023-09-02,5,Organic Search,Fitness
8405,2023-06-12,3,Social,Yoga
8471,2023-08-31,3,Organic Search,Meditation
1312,2023-03-10,1,Referral,Diet
5193,2023-02-06,4,Organic Search,Nutrition
1214,2023-04-27,1,Organic Search,Fitness
3388,2023-03-24,1,Direct,Diet
7549,2023-03-24,5,Referral,Yoga
8874,2023-02-06,3,Direct,Yoga
5913,2023-09-02,4,Direct,Gym Training
7268,2023-08-18,3,Organic Search,Yoga
1985,2023-09-09,1,Social,Yoga
6506,2023-09-15,4,Direct,Yoga
2099,2023-05-13,4,Organic Search,Meditation
3656,2023-05-29,2,Organic Search,Gym Training
8573,2023-11-22,2,Social,Gym Training
9498,2023-05-21,3,Referral,Meditation
6650,2023-09-03,3,Email,Nutrition
1014,2023-01-31,5,Direct,Gym Training
9844,2023-04-08,1,Organic Search,Nutrition
7048,2023-06-10,5,Referral,Nutrition
8401,2023-10-31,3,Organic Search,Gym Training
5031,2023-01-19,2,Email,Diet
8199,2023-04-19,5,Referral,Gym Training
8609,2023-08-11,1,Direct,Nutrition
3949,2023-02-04,4,Direct,Yoga
6673,2023-06-24,2,Organic Search,Gym Training
2719,2023-06-03,1,Direct,Diet
2868,2023-07-17,5,Referral,Gym Training
5420,2023-12-08,5,Social,Gym Training
1232,2023-08-24,2,Organic Search,Fitness
5221,2023-03-21,2,Email,Nutrition
3288,2023-06-02,5,Organic Search,Gym Training
7239,2023-03-13,4,Organic Search,Meditation
7532,2023-09-05,5,Social,Yoga
8389,2023-11-20,5,Email,Nutrition
3211,2023-07-29,4,Direct,Meditation
7764,2023-10-13,3,Referral,Gym Training
3846,2023-08-15,2,Organic Search,Nutrition
7150,2023-04-29,5,Email,Meditation
7436,2023-12-21,5,Organic Search,Nutrition
7877,2023-07-19,2,Email,Yoga
2452,2023-11-01,1,Referral,Gym Training
1475,2023-07-14,5,Organic Search,Meditation
1194,2023-05-28,5,Organic Search,Yoga
6892,2023-09-22,1,Direct,Meditation
9979,2023-07-20,4,Direct,Gym Training
4727,2023-05-13,4,Organic Search,Nutrition
4752,2023-07-30,2,Referral,Meditation
5348,2023-06-03,3,Organic Search,Yoga
9016,2023-10-10,5,Organic Search,Gym Training
6847,2023-04-06,3,Organic Search,Yoga
3859,2023-06-11,1,Direct,Yoga
8913,2023-08-03,2,Referral,Gym Training
2800,2023-12-13,4,Organic Search,Diet
3502,2023-04-23,3,Organic Search,Yoga
7419,2023-05-06,2,Referral,Yoga
2778,2023-07-17,2,Direct,Nutrition
3428,2023-04-13,2,Organic Search,Fitness
5642,2023-04-17,2,Referral,Fitness
4795,2023-12-15,2,Email,Fitness
8502,2023-02-26,4,Social,Gym Training
2489,2023-04-10,2,Organic Search,Nutrition
7322,2023-07-12,4,Direct,Nutrition
2207,2023-04-23,2,Social,Gym Training
1320,2023-12-21,2,Organic Search,Nutrition
6486,2023-06-04,1,Organic Search,Gym Training
2422,2023-06-11,5,Email,Gym Training
5350,2023-12-27,1,Email,Nutrition
2640,2023-02-15,4,Organic Search,Diet
1077,2023-02-12,5,Email,Meditation
3259,2023-11-30,3,Direct,Meditation
7905,2023-06-16,2,Direct,Meditation
6338,2023-06-30,1,Organic Search,Meditation
8621,2023-09-13,5,Email,Gym Training
3130,2023-01-03,5,Social,Yoga
9584,2023-05-15,5,Organic Search,Fitness
4116,2023-02-05,4,Referral,Diet
4247,2023-01-19,2,Social,Yoga
4010,2023-10-24,5,Social,Nutrition
6038,2023-02-21,3,Referral,Yoga
3628,2023-03-15,1,Referral,Meditation
8561,2023-07-03,1,Email,Fitness
6970,2023-02-27,5,Direct,Yoga
7139,2023-04-01,1,Direct,Gym Training
9251,2023-07-13,3,Referral,Diet
9747,2023-07-05,5,Referral,Yoga
4469,2023-10-20,3,Direct,Gym Training
5552,2023-01-26,1,Referral,Gym Training
3140,2023-03-04,4,Social,Yoga
6185,2023-10-24,1,Referral,Meditation
1723,2023-11-17,1,Direct,Meditation
8943,2023-02-28,1,Organic Search,Gym Training
6329,2023-04-08,5,Direct,Nutrition
7740,2023-12-21,3,Social,Gym Training
8461,2023-01-20,4,Social,Yoga
9104,2023-01-19,2,Referral,Yoga
9960,2023-02-22,4,Social,Meditation
4437,2023-08-10,3,Organic Search,Nutrition
5763,2023-06-26,3,Organic Search,Meditation
5194,2023-04-28,2,Direct,Yoga
1804,2023-11-14,3,Email,Nutrition
8181,2023-05-15,1,Direct,Meditation
8567,2023-10-18,1,Referral,Nutrition
7085,2023-10-12,1,Organic Search,Nutrition
1199,2023-08-03,1,Organic Search,Fitness
9372,2023-12-23,5,Direct,Gym Training
5048,2023-07-03,3,Email,Fitness
8003,2023-02-27,4,Organic Search,Diet
4459,2023-03-01,4,Organic Search,Yoga
1112,2023-06-30,5,Social,Gym Training
7500,2023-04-17,4,Referral,Meditation
2223,2023-04-06,3,Social,Meditation
5990,2023-04-02,2,Organic Search,Meditation
5584,2023-07-28,2,Direct,Meditation
3152,2023-05-08,1,Social,Fitness
3478,2023-06-28,4,Email,Fitness
4273,2023-12-14,3,Direct,Gym Training
5369,2023-10-25,1,Email,Fitness
9329,2023-09-13,2,Direct,Fitness
3633,2023-01-08,2,Organic Search,Yoga
9133,2023-08-17,4,Referral,Meditation
7819,2023-12-27,5,Referral,Nutrition
5366,2023-11-07,2,Direct,Meditation
9225,2023-05-05,1,Referral,Gym Training
3817,2023-01-09,1,Organic Search,Gym Training
7403,2023-03-06,1,Direct,Meditation
5979,2023-07-04,1,Direct,Meditation
2614,2023-06-21,1,Referral,Meditation
8450,2023-08-12,2,Social,Fitness
5647,2023-10-19,1,Email,Yoga
6046,2023-08-24,1,Organic Search,Yoga
2907,2023-03-30,2,Organic Search,Nutrition
6551,2023-06-20,4,Social,Nutrition
3525,2023-03-27,2,Social,Nutrition
9601,2023-04-02,2,Direct,Nutrition
3189,2023-12-19,2,Organic Search,Nutrition
7883,2023-05-19,4,Direct,Gym Training
9565,2023-04-24,2,Referral,Diet
6580,2023-06-09,2,Organic Search,Gym Training
6403,2023-11-01,3,Direct,Meditation
6129,2023-03-06,5,Organic Search,Fitness
1242,2023-02-16,5,Social,Gym Training
3504,2023-12-09,4,Organic Search,Diet
2699,2023-10-14,5,Organic Search,Meditation
8512,2023-07-11,4,Organic Search,Yoga
6749,2023-05-27,1,Organic Search,Meditation
8980,2023-08-04,3,Referral,Diet
2842,2023-03-18,2,Email,Nutrition
2056,2023-07-12,3,Social,Nutrition
4673,2023-03-26,3,Social,Gym Training
7121,2023-08-28,3,Social,Fitness
6460,2023-09-02,2,Organic Search,Diet
3752,2023-01-20,5,Direct,Diet
8489,2023-06-08,2,Referral,Fitness
4607,2023-10-30,3,Social,Yoga
5249,2023-03-20,1,Organic Search,Yoga
6300,2023-04-01,1,Direct,Yoga
2157,2023-08-12,5,Referral,Nutrition
5531,2023-10-01,2,Direct,Gym Training
2133,2023-01-29,3,Social,Meditation
4013,2023-03-02,4,Referral,Yoga
6207,2023-11-19,2,Social,Yoga
3705,2023-09-28,4,Organic Search,Gym Training
3572,2023-12-04,3,Organic Search,Meditation
5161,2023-06-05,4,Referral,Gym Training
1869,2023-01-05,5,Organic Search,Nutrition
4320,2023-03-13,4,Social,Nutrition
5390,2023-12-21,5,Social,Yoga
2884,2023-12-19,2,Direct,Nutrition
6912,2023-07-12,3,Organic Search,Gym Training
1388,2023-02-23,2,Organic Search,Yoga
1067,2023-10-14,1,Organic Search,Yoga
4758,2023-01-22,4,Referral,Meditation
3228,2023-03-13,3,Direct,Meditation
4440,2023-01-15,1,Referral,Meditation
8959,2023-05-17,2,Social,Nutrition
1996,2023-07-20,3,Organic Search,Gym Training
1444,2023-08-06,3,Direct,Nutrition
3966,2023-06-18,3,Organic Search,Nutrition
1775,2023-03-14,5,Organic Search,Nutrition
5250,2023-08-01,5,Organic Search,Nutrition
7270,2023-10-17,1,Social,Fitness
4117,2023-10-09,4,Direct,Gym Training
4295,2023-04-27,3,Social,Meditation
3791,2023-09-15,1,Direct,Yoga
7557,2023-03-09,3,Email,Yoga
7179,2023-02-26,2,Organic Search,Diet
2349,2023-07-22,4,Organic Search,Diet
8013,2023-04-24,4,Social,Gym Training
7843,2023-08-29,4,Email,Yoga
7943,2023-08-28,1,Referral,Yoga
5119,2023-11-27,5,Direct,Diet
4637,2023-08-24,4,Organic Search,Gym Training
9353,2023-12-26,3,Organic Search,Meditation
7729,2023-09-13,3,Referral,Nutrition
2843,2023-07-01,4,Organic Search,Nutrition
4811,2023-12-30,3,Email,Gym Training
4166,2023-09-24,4,Email,Fitness
1328,2023-05-25,5,Social,Fitness
9196,2023-10-14,5,Direct,Gym Training
6043,2023-08-21,4,Social,Yoga
3546,2023-09-24,3,Social,Meditation
2667,2023-05-26,2,Organic Search,Gym Training
5779,2023-08-03,5,Social,Nutrition
3441,2023-06-07,3,Email,Diet
2988,2023-12-23,2,Social,Fitness
8284,2023-08-21,1,Referral,Nutrition
4292,2023-01-27,1,Social,Yoga
9590,2023-01-31,4,Social,Yoga
4026,2023-04-22,1,Social,Diet
7071,2023-09-23,2,Referral,Nutrition
3889,2023-06-21,3,Email,Fitness
8184,2023-04-14,1,Direct,Yoga
6959,2023-10-04,3,Social,Diet
7001,2023-12-15,4,Direct,Meditation
4948,2023-01-09,2,Email,Yoga
8198,2023-05-07,3,Organic Search,Diet
4194,2023-12-14,2,Referral,Gym Training
2677,2023-12-15,2,Organic Search,Gym Training
2741,2023-07-15,3,Referral,Fitness
6288,2023-01-07,2,Email,Diet
2779,2023-07-21,5,Organic Search,Fitness
6377,2023-08-31,5,Referral,Meditation
2673,2023-11-26,3,Referral,Yoga
8565,2023-08-12,5,Organic Search,Meditation
5759,2023-09-19,2,Direct,Gym Training
1597,2023-05-30,2,Direct,Diet
5633,2023-08-07,1,Direct,Meditation
9430,2023-04-05,5,Email,Nutrition
7481,2023-05-01,2,Referral,Fitness
3446,2023-07-07,5,Organic Search,Fitness
3440,2023-05-30,1,Direct,Nutrition
2374,2023-07-14,3,Referral,Yoga
7652,2023-12-26,5,Direct,Yoga
7146,2023-01-05,2,Referral,Yoga
7435,2023-04-02,5,Direct,Yoga
1410,2023-12-29,1,Organic Search,Nutrition
6633,2023-04-24,3,Referral,Gym Training
4442,2023-05-21,5,Organic Search,Fitness
8270,2023-10-23,3,Social,Fitness
2701,2023-02-04,4,Organic Search,Diet
3997,2023-08-27,5,Referral,Gym Training
5807,2023-11-02,1,Direct,Nutrition
5422,2023-09-26,3,Organic Search,Yoga
8603,2023-06-11,4,Organic Search,Gym Training
7017,2023-03-10,5,Organic Search,Gym Training
1580,2023-05-28,5,Email,Yoga
5706,2023-02-08,2,Organic Search,Yoga
4729,2023-01-28,2,Referral,Diet
6628,2023-01-05,4,Direct,Fitness
9778,2023-05-26,5,Social,Nutrition
2980,2023-10-03,1,Direct,Meditation
5010,2023-07-21,2,Email,Nutrition
7613,2023-11-26,1,Direct,Fitness
2639,2023-07-29,5,Social,Fitness
7576,2023-12-23,5,Organic Search,Fitness
7768,2023-05-02,3,Direct,Yoga
1293,2023-11-12,1,Social,Gym Training
9394,2023-10-30,3,Direct,Yoga
7357,2023-09-29,5,Organic Search,Yoga
9556,2023-06-07,3,Social,Yoga
3608,2023-07-06,5,Referral,Meditation
6360,2023-06-08,3,Organic Search,Meditation
8582,2023-04-08,1,Organic Search,Gym Training
4748,2023-09-01,5,Referral,Meditation
1728,2023-02-06,1,Direct,Meditation
8406,2023-12-26,5,Referral,Gym Training
2050,2023-04-28,5,Social,Diet
9934,2023-01-11,5,Email,Yoga
4113,2023-06-22,5,Organic Search,Meditation
8226,2023-07-12,4,Social,Nutrition
3491,2023-08-01,2,Direct,Yoga
6044,2023-02-15,1,Organic Search,Nutrition
4730,2023-02-15,3,Social,Nutrition
8439,2023-12-17,1,Direct,Gym Training
2603,2023-04-13,3,Social,Gym Training
1267,2023-04-30,3,Referral,Yoga
7880,2023-01-11,5,Organic Search,Fitness
1059,2023-12-27,4,Direct,Gym Training
9268,2023-04-20,3,Organic Search,Yoga
1555,2023-03-11,2,Direct,Meditation
3790,2023-06-30,1,Organic Search,Nutrition
8222,2023-03-16,3,Referral,Yoga
5342,2023-10-26,5,Organic Search,Nutrition
5226,2023-02-05,5,Direct,Yoga
6461,2023-06-18,3,Organic Search,Nutrition
9682,2023-08-23,1,Direct,Yoga
9258,2023-09-03,5,Email,Nutrition
9869,2023-06-14,4,Organic Search,Nutrition
3128,2023-07-27,1,Social,Diet
3088,2023-07-23,5,Email,Nutrition
4453,2023-09-11,3,Direct,Gym Training
7977,2023-11-11,1,Organic Search,Fitness
2440,2023-06-20,5,Direct,Meditation
1043,2023-09-20,4,Direct,Gym Training
3866,2023-05-24,3,Direct,Gym Training
6004,2023-01-29,1,Direct,Diet
6018,2023-09-14,3,Direct,Yoga
7901,2023-02-06,5,Organic Search,Meditation
2472,2023-08-14,2,Organic Search,Nutrition
2749,2023-10-10,3,Social,Gym Training
7930,2023-06-06,1,Social,Meditation
1672,2023-11-17,2,Direct,Yoga
5096,2023-02-11,5,Organic Search,Gym Training
1131,2023-09-18,4,Direct,Yoga
2718,2023-12-20,1,Organic Search,Gym Training
4209,2023-09-20,1,Email,Gym Training
4293,2023-12-26,1,Email,Gym Training
8802,2023-06-25,3,Referral,Diet
1917,2023-08-07,1,Email,Gym Training
6289,2023-10-27,4,Organic Search,Gym Training
5332,2023-02-11,1,Referral,Meditation
5371,2023-11-08,1,Organic Search,Nutrition
9099,2023-02-25,1,Social,Yoga
6192,2023-09-21,2,Email,Yoga
8867,2023-07-14,4,Direct,Nutrition
9440,2023-08-17,4,Organic Search,Fitness
9984,2023-09-29,3,Email,Nutrition
3125,2023-03-26,3,Email,Diet
2424,2023-12-26,4,Social,Fitness
7050,2023-08-12,2,Social,Nutrition
1759,2023-06-16,4,Organic Search,Gym Training
5616,2023-09-10,2,Direct,Gym Training
1162,2023-11-13,4,Email,Meditation
7868,2023-12-07,5,Organic Search,Diet
3836,2023-02-16,2,Social,Diet
9788,2023-11-15,4,Social,Yoga
1685,2023-12-25,2,Email,Meditation
8052,2023-06-13,2,Direct,Yoga
8447,2023-03-27,5,Social,Meditation
5059,2023-12-07,2,Social,Gym Training
2318,2023-10-23,5,Direct,Nutrition
1569,2023-09-29,5,Direct,Nutrition
5319,2023-01-22,1,Direct,Fitness
7040,2023-12-16,3,Referral,Yoga
3813,2023-03-29,2,Organic Search,Meditation
1853,2023-04-09,2,Organic Search,Nutrition
9650,2023-11-11,1,Organic Search,Yoga
8595,2023-02-28,3,Direct,Yoga
4100,2023-02-21,5,Direct,Nutrition
7739,2023-08-18,5,Social,Gym Training
6182,2023-12-07,5,Social,Gym Training
2179,2023-04-13,3,Referral,Meditation
6802,2023-09-19,2,Organic Search,Fitness
1396,2023-06-28,4,Organic Search,Meditation
8912,2023-10-25,5,Referral,Gym Training
3757,2023-06-04,5,Direct,Meditation
5676,2023-04-26,1,Referral,Yoga
5957,2023-04-30,3,Direct,Gym Training
7638,2023-02-08,1,Organic Search,Fitness
5782,2023-01-12,4,Referral,Nutrition
4356,2023-08-28,2,Direct,Nutrition
8235,2023-02-24,5,Direct,Yoga
5951,2023-08-30,2,Social,Gym Training
